"Category","Sub_Category","Part Number","Desc","price","Elig %"
"Hardware","Wireless","AIR-AP2802I-G-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE G","1597.0","1"
"Hardware","Wireless","AIR-AP2802I-I-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE I","1597.0","1"
"Hardware","Wireless","AIR-AP2802I-K-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE K","1597.0","1"
"Hardware","Wireless","AIR-AP2802I-N-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE N Domain","1597.0","1"
"Hardware","Wireless","AIR-AP2802I-Q-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE Q Domain","1597.0","1"
"Hardware","Wireless","AIR-AP2802I-S-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE S Domain","1596.0","1"
"Hardware","Wireless","AIR-AP2802I-T-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE T Domain","1597.0","1"
"Hardware","Wireless","AIR-AP2802I-Z-K9","802.11ac W2 AP w/CA; 4x4:3; Int Ant; 2xGbE Z Domain","1608.0","1"
"Hardware","Wireless","AIR-AP2802I-A-K9C","802.11ac W2 AP w/CA; 4x4:3; Int Ant; A (CFG)","1598.0","1"
"Hardware","Wireless","AIR-AP2802I-B-K9C","802.11ac W2 AP w/CA; 4x4:3; Int Ant; B (Config)","1495.0","1"
"Hardware","Wireless","AIR-AP2802I-E-K9C","802.11ac W2 AP w/CA; 4x4:3; Int Ant; E (Config)","1597.0","1"
"Hardware","Wireless","AIR-AP2802I-I-K9C","802.11ac W2 AP w/CA; 4x4:3; Int Ant; I (Config)","1596.0","1"
"Hardware","Wireless","AIR-AP2802I-K-K9C","802.11ac W2 AP w/CA; 4x4:3; Int Ant; K (Config)","1495.0","1"
"Hardware","Wireless","AIR-AP3802E-A-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig A Dom (CFG)","2030.0","1"
"Hardware","Wireless","AIR-AP3802E-A-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig -A Domain","2030.0","1"
"Hardware","Wireless","AIR-AP3802E-B-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig B Dom (CFG)","1895.0","1"
"Hardware","Wireless","AIR-AP3802E-B-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig -B Domain","1895.0","1"
"Hardware","Wireless","AIR-AP3802E-E-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig -E Domain","2030.0","1"
"Hardware","Wireless","AIR-AP3802E-E-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig -E Domain (Co","2030.0","1"
"Hardware","Wireless","AIR-AP3802E-H-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig -H Domain","2030.0","1"
"Hardware","Wireless","AIR-AP3802E-N-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig N Domain","2032.0","1"
"Hardware","Wireless","AIR-AP3802E-Q-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig Q Domain","2030.0","1"
"Hardware","Wireless","AIR-AP3802E-S-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Ext Ant; mGig S Domain","2030.0","1"
"Hardware","Wireless","AIR-AP3802I-A-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig A (CFG)","1914.0","1"
"Hardware","Wireless","AIR-AP3802I-B-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig -B (CFG)","1795.0","1"
"Hardware","Wireless","AIR-AP3802I-C-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig C Domain","1914.0","1"
"Hardware","Wireless","AIR-AP3802I-D-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig -D (CFG)","1795.0","1"
"Hardware","Wireless","AIR-AP3802I-D-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig D Domain","1914.0","1"
"Hardware","Wireless","AIR-AP3802I-E-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig -E (Config)","1916.0","1"
"Hardware","Wireless","AIR-AP3802I-H-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig H Domain","1913.0","1"
"Hardware","Wireless","AIR-AP3802I-I-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig I Domain","1913.0","1"
"Hardware","Wireless","AIR-AP3802I-K-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig -K (CFG)","1913.0","1"
"Hardware","Wireless","AIR-AP3802I-K-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig K Domain","1913.0","1"
"Hardware","Wireless","AIR-AP3802I-N-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig N Domain","1913.0","1"
"Hardware","Wireless","AIR-AP3802I-Q-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig Q Domain","1913.0","1"
"Hardware","Wireless","AIR-AP3802I-S-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig S Domain","1913.0","1"
"Hardware","Wireless","AIR-AP3802I-Z-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Int Ant; mGig Z Domain","1917.0","1"
"Hardware","Wireless","AIR-AP3802P-A-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Pro Ext Ant; mGig -A Domain","2030.0","1"
"Hardware","Wireless","AIR-AP3802P-B-K9","802.11ac W2 AP w/CA; 4x4:3; Mod; Pro Ext Ant; mGig B Domain","1895.0","1"
"Hardware","Wireless","AIR-AP3802P-B-K9C","802.11ac W2 AP w/CA; 4x4:3; Mod; Pro Ext; mGig B Dom (CFG)","1895.0","1"
"Hardware","Wireless","AIR-AP3802I-A-K9","802.11ac W2 AP w/CA; 4x43; Mod; Int Ant; mGig A Domain","1915.0","1"
"Hardware","Wireless","AIR-AP3802I-B-K9","802.11ac W2 AP w/CA; 4x43; Mod; Int Ant; mGig B Domain","1912.0","1"
"Hardware","Wireless","AIR-AP3802I-E-K9","802.11ac W2 AP w/CA; 4x43; Mod; Int Ant; mGig E Domain","1912.0","1"
"Hardware","Wireless","AIR-AP1562D-A-K9","802.11ac W2 Low-Profile Outdoor AP, Direct. Ant, A Reg Dom.","1988.0","1"
"Hardware","Wireless","AIR-AP1562D-B-K9","802.11ac W2 Low-Profile Outdoor AP, Direct. Ant, B Reg Dom.","1989.0","1"
"Hardware","Wireless","AIR-AP1562D-I-K9","802.11ac W2 Low-Profile Outdoor AP, Direct. Ant, I Reg Dom.","1971.0","1"
"Hardware","Wireless","AIR-AP1562E-B-K9","802.11ac W2 Low-Profile Outdoor AP, External Ant, B Reg Dom.","2003.0","1"
"Hardware","Wireless","AIR-AP1562E-D-K9","802.11ac W2 Low-Profile Outdoor AP, External Ant, D Reg Dom.","2000.0","1"
"Hardware","Wireless","AIR-AP1562E-E-K9","802.11ac W2 Low-Profile Outdoor AP, External Ant, E Reg Dom.","2005.0","1"
"Hardware","Wireless","AIR-AP1562I-A-K9","802.11ac W2 Low-Profile Outdoor AP, Internal Ant, A Reg Dom.","1889.0","1"
"Hardware","Wireless","AIR-AP1562I-B-K9","802.11ac W2 Low-Profile Outdoor AP, Internal Ant, B Reg Dom.","1890.0","1"
"Hardware","Wireless","AIR-AP1562I-N-K9","802.11ac W2 Low-Profile Outdoor AP, Internal Ant, N Reg Dom.","1745.0","1"
"Hardware","Wireless","AIR-AP1542D-A-K9","802.11ac W2 Value Outdoor AP, Direct. Ant, A Reg Dom.","1064.0","1"
"Hardware","Wireless","AIR-AP1542D-B-K9","802.11ac W2 Value Outdoor AP, Direct. Ant, B Reg Dom.","1064.0","1"
"Hardware","Wireless","AIR-AP1542I-B-K9","802.11ac W2 Value Outdoor AP, Internal Ant, B Reg Dom.","1066.0","1"
"Hardware","Wireless","AIR-AP1810W-B-K9","802.11ac Wave 2 1810w, 2x2:2, 3 GbE; B Domain (for US)","692.0","1"
"Hardware","Wireless","AIR-AP1810W-E-K9","802.11ac Wave 2 1810w, 2x2:2, 3 GbE; E Domain","693.0","1"
"Hardware","Wireless","AIR-OEAP1810-B-K9","802.11ac Wave 2 OfficeExtend AP, B Reg Domain (for US)","743.0","1"
"Hardware","Wireless","AIR-OEAP1810-E-K9","802.11ac Wave 2 OfficeExtend AP, E Reg Domain","745.0","1"
"Hardware","Wireless","AIR-AP1852E-BK910","802.11ac Wave 2, 10 APs; 4x4:4SS; Ext Ant; B Domain","11988.0","1"
"Hardware","Wireless","AIR-AP1852E-EK910","802.11ac Wave 2, 10 APs; 4x4:4SS; Ext Ant; E Domain","11250.0","1"
"Hardware","Wireless","AIR-AP1852I-BK910","802.11ac Wave 2, 10 APs; 4x4:4SS; Int Ant; B Domain","10532.0","1"
"Hardware","Wireless","AIR-AP1852I-EK910","802.11ac Wave 2, 10 APs; 4x4:4SS; Int Ant; E Domain","10250.0","1"
"Hardware","Wireless","AIR-AP1832I-A-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; A Reg Domain","782.0","1"
"Hardware","Wireless","AIR-AP1832I-A-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; A Reg Domain (Config)","781.0","1"
"Hardware","Wireless","AIR-AP1832I-B-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; B Reg Domain (Config)","782.0","1"
"Hardware","Wireless","AIR-AP1832I-B-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; B Reg Domain (for US)","780.0","1"
"Hardware","Wireless","AIR-AP1832I-C-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; C Reg Domain","787.0","1"
"Hardware","Wireless","AIR-AP1832I-C-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; C Reg Domain (Config)","715.0","1"
"Hardware","Wireless","AIR-AP1832I-D-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; D Reg Domain","779.0","1"
"Hardware","Wireless","AIR-AP1832I-D-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; D Reg Domain (Config)","780.0","1"
"Hardware","Wireless","AIR-AP1832I-E-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; E Reg Domain","780.0","1"
"Hardware","Wireless","AIR-AP1832I-E-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; E Reg Domain (Config)","780.0","1"
"Hardware","Wireless","AIR-AP1832I-F-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; F Reg Domain","786.0","1"
"Hardware","Wireless","AIR-AP1832I-F-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; F Reg Domain (Config)","715.0","1"
"Hardware","Wireless","AIR-AP1832I-H-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; H Reg Domain","787.0","1"
"Hardware","Wireless","AIR-AP1832I-H-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; H Reg Domain (Config)","787.0","1"
"Hardware","Wireless","AIR-AP1832I-I-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; I Reg Domain","780.0","1"
"Hardware","Wireless","AIR-AP1832I-I-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; I Reg Domain (Config)","780.0","1"
"Hardware","Wireless","AIR-AP1832I-K-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; K Reg Domain","780.0","1"
"Hardware","Wireless","AIR-AP1832I-K-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; K Reg Domain (Config)","715.0","1"
"Hardware","Wireless","AIR-AP1832I-N-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; N Reg Domain","781.0","1"
"Hardware","Wireless","AIR-AP1832I-N-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; N Reg Domain (Config)","779.0","1"
"Hardware","Wireless","AIR-AP1832I-Q-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; Q Reg Domain","781.0","1"
"Hardware","Wireless","AIR-AP1832I-Q-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; Q Reg Domain (Config)","780.0","1"
"Hardware","Wireless","AIR-AP1832I-R-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; R Reg Domain","781.0","1"
"Hardware","Wireless","AIR-AP1832I-R-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; R Reg Domain (Config)","715.0","1"
"Hardware","Wireless","AIR-AP1832I-S-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; S Reg Domain","787.0","1"
"Hardware","Wireless","AIR-AP1832I-S-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; S Reg Domain (Config)","715.0","1"
"Hardware","Wireless","AIR-AP1832I-T-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; T Reg Domain","780.0","1"
"Hardware","Wireless","AIR-AP1832I-T-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; T Reg Domain (Config)","780.0","1"
"Hardware","Wireless","AIR-AP1832I-Z-K9","802.11ac Wave 2; 3x3:2SS; Int Ant; Z Reg Domain","796.0","1"
"Hardware","Wireless","AIR-AP1832I-Z-K9C","802.11ac Wave 2; 3x3:2SS; Int Ant; Z Reg Domain (Config)","804.0","1"
"Hardware","Wireless","AIR-AP1852E-A-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; A Reg Dom","1227.0","1"
"Hardware","Wireless","AIR-AP1852E-A-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; A Reg Dom (Config)","1227.0","1"
"Hardware","Wireless","AIR-AP1852E-B-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; B Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-B-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; B Reg Dom (Config)","1228.0","1"
"Hardware","Wireless","AIR-AP1852E-C-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; C Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-C-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; C Reg Dom (Config)","1198.0","1"
"Hardware","Wireless","AIR-AP1852E-D-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; D Reg Dom","1227.0","1"
"Hardware","Wireless","AIR-AP1852E-D-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; D Reg Dom (Config)","1198.0","1"
"Hardware","Wireless","AIR-AP1852E-E-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; E Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-E-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; E Reg Dom (Config)","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-F-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; F Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-F-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; F Reg Dom (Config)","1125.0","1"
"Hardware","Wireless","AIR-AP1852E-H-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; H Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-H-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; H Reg Dom (Config)","1227.0","1"
"Hardware","Wireless","AIR-AP1852E-I-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; I Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-I-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; I Reg Dom (Config)","1125.0","1"
"Hardware","Wireless","AIR-AP1852E-K-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; K Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-K-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; K Reg Dom (Config)","1125.0","1"
"Hardware","Wireless","AIR-AP1852E-N-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; N Reg Dom","1198.0","1"
"Hardware","Wireless","AIR-AP1852E-N-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; N Reg Dom (Config)","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-Q-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; Q Reg Dom","1226.0","1"
"Hardware","Wireless","AIR-AP1852E-Q-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; Q Reg Dom (Config)","1226.0","1"
"Hardware","Wireless","AIR-AP1852E-S-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; R Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-R-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; R Reg Dom","1226.0","1"
"Hardware","Wireless","AIR-AP1852E-R-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; R Reg Dom (Config)","1125.0","1"
"Hardware","Wireless","AIR-AP1852E-S-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; R Reg Dom (Config)","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-T-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; T Reg Dom","1225.0","1"
"Hardware","Wireless","AIR-AP1852E-T-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; T Reg Dom (Config)","1125.0","1"
"Hardware","Wireless","AIR-AP1852E-Z-K9","802.11ac Wave 2; 4x4:4SS; Ext Ant; Z Reg Dom","1243.0","1"
"Hardware","Wireless","AIR-AP1852E-Z-K9C","802.11ac Wave 2; 4x4:4SS; Ext Ant; Z Reg Dom (Config)","1225.0","1"
"Hardware","Wireless","AIR-AP1852I-A-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; A Reg Dom (Config)","1118.0","1"
"Hardware","Wireless","AIR-AP1852I-B-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; B Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-B-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; B Reg Dom (Config)","1121.0","1"
"Hardware","Wireless","AIR-AP1852I-C-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; C Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-C-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; C Reg Dom (Config)","1025.0","1"
"Hardware","Wireless","AIR-AP1852I-D-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; D Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-D-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; D Reg Dom (Config)","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-E-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; E Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-E-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; E Reg Dom (Config)","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-F-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; F Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-F-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; F Reg Dom (Config)","1025.0","1"
"Hardware","Wireless","AIR-AP1852I-H-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; H Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-H-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; H Reg Dom (Config)","1025.0","1"
"Hardware","Wireless","AIR-AP1852I-I-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; I Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-I-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; I Reg Dom (Config)","1025.0","1"
"Hardware","Wireless","AIR-AP1852I-K-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; K Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-K-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; K Reg Dom (Config)","1117.0","1"
"Hardware","Wireless","AIR-AP1852I-N-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; N Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-N-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; N Reg Dom (Config)","1115.0","1"
"Hardware","Wireless","AIR-AP1852I-Q-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; Q Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-Q-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; Q Reg Dom (Config)","1118.0","1"
"Hardware","Wireless","AIR-AP1852I-R-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; R Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-S-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; R Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-R-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; R Reg Dom (Config)","1025.0","1"
"Hardware","Wireless","AIR-AP1852I-S-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; R Reg Dom (Config)","1025.0","1"
"Hardware","Wireless","AIR-AP1852I-T-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; T Reg Dom","1116.0","1"
"Hardware","Wireless","AIR-AP1852I-T-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; T Reg Dom (Config)","1025.0","1"
"Hardware","Wireless","AIR-AP1852I-Z-K9","802.11ac Wave 2; 4x4:4SS; Int Ant; Z Reg Dom","1117.0","1"
"Hardware","Wireless","AIR-AP1852I-Z-K9C","802.11ac Wave 2; 4x4:4SS; Int Ant; Z Reg Dom (Config)","1146.0","1"
"Hardware","Wireless","AIR-AP-BRACKET-3=","802.11n AP In-Ceiling Mounting Bracket","77.0","1"
"Hardware","Wireless","AIR-AP-BRACKET-1","802.11n AP Low Profile Mounting Bracket (Default)","0.0","1"
"Hardware","Wireless","AIR-AP-BRACKET-1=","802.11n AP Low Profile Mounting Bracket (Default)","21.0","1"
"Hardware","Wireless","AIR-AP-BRACKET-2","802.11n AP Universal Mounting Bracket","0.0","1"
"Hardware","Wireless","AIR-AP-BRACKET-2=","802.11n AP Universal Mounting Bracket","21.0","1"
"Hardware","Wireless","AIR-CAP1552H-C-K9","802.11N Outdoor Mesh Access Point, Haz. Loc., C Reg. Domain","6394.0","1"
"Hardware","Wireless","AIR-CAP1552H-E-K9","802.11N Outdoor Mesh Access Point, Haz. Loc., E Reg. Domain","6394.0","1"
"Hardware","Wireless","AIR-CAP1552H-M-K9","802.11N Outdoor Mesh Access Point, Haz. Loc., M Reg. Domain","6394.0","1"
"Hardware","Wireless","AIR-CAP1552H-N-K9","802.11N Outdoor Mesh Access Point, Haz. Loc., N Reg. Domain","6404.0","1"
"Hardware","Wireless","AIR-CAP1552H-S-K9","802.11N Outdoor Mesh Access Point, Haz. Loc., S Reg. Domain","6394.0","1"
"Hardware","Wireless","AIR-CAP1552H-T-K9","802.11N Outdoor Mesh Access Point, Haz. Loc., T Reg. Domain","6357.0","1"
"Hardware","Wireless","AIR-PSU-930WDC","930W -48V DC Common Slot Power Supply for 8540 Controller","0.0","1"
"Hardware","Wireless","AIR-PSU-930WDC=","930W -48V DC Common Slot Power Supply for 8540 Controller","1414.0","1"
"Hardware","Wireless","CAB-250V-10A-CN","AC Power Cord - 250V, 10A - PRC","0.0","1"
"Hardware","Wireless","CAB-250V-10A-CN=","AC Power Cord - 250V, 10A - PRC","55.0","1"
"Hardware","Wireless","CAB-AC-C5=","AC Power Cord, Type C5, US","62.0","1"
"Hardware","Wireless","AIR-PWR-CORD-NA=","AIR Line Cord North American Spare","20.0","1"
"Hardware","Wireless","AIR-PWR-CORD-NA-W=","AIR Line White Cord North AmericaSpare","20.0","1"
"Hardware","Wireless","AIR-AP1130MNTGKIT=","AP1130 Access Point Ceiling/Wall Mount Bracket Kit- spare","33.0","1"
"Hardware","Wireless","AIR-AP-BRACKET-W2=","AP1810w Series Mounting Bracket","20.0","1"
"Hardware","Wireless","AIR-AP1810W-KIT=","AP1810W Series Spacer Kit","41.0","1"
"Hardware","Wireless","AIR-AP-BRACKET-7=","AP-702 Series Mounting Bracket (SPARE)","19.0","1"
"Hardware","Wireless","AIR-BAND07503100=","Band Strap for Mounting Kit","123.0","1"
"Hardware","Wireless","CAB-C15-CBN","Cabinet Jumper Power Cord, 250 VAC 13A, C14-C15 Connectors","0.0","1"
"Hardware","Wireless","CAB-C15-CBN=","Cabinet Jumper Power Cord, 250 VAC 13A, C14-C15 Connectors","25.0","1"
"Hardware","Wireless","AIR-AP-T-RAIL-F","Ceiling Grid Clip for Aironet APs - Flush Mount","0.0","1"
"Hardware","Wireless","AIR-AP-T-RAIL-F=","Ceiling Grid Clip for Aironet APs - Flush Mount","21.0","1"
"Hardware","Wireless","AIR-AP-T-RAIL-R","Ceiling Grid Clip for Aironet APs - Recessed Mount (Default)","0.0","1"
"Hardware","Wireless","AIR-AP-T-RAIL-R=","Ceiling Grid Clip for Aironet APs - Recessed Mount (Default)","21.0","1"
"Hardware","Wireless","S3G5K9W7-15303JAB","Cisco 1700 Series IOS WIRELESS LAN","0.0","1"
"Hardware","Wireless","AIR-CT3504-K9","Cisco 3504 Wireless Controller","5562.0","1"
"Hardware","Wireless","EDU-CT3504-K9","Cisco 3504 Wireless Controller for US K12","4750.0","1"
"Hardware","Wireless","PWR-115W-AC=","Cisco 3504 Wireless Controller Power Supply","150.0","1"
"Hardware","Wireless","AIR-FAN-C220M4=","Cisco 5520 Wireless Controller- FAN","214.0","1"
"Hardware","Wireless","AIR-CT5520-50-K9","Cisco 5520 Wireless Controller supporting 50 APs w/rack kit","31500.0","1"
"Hardware","Wireless","AIR-CT5520-K9","Cisco 5520 Wireless Controller w/rack mounting kit","22112.0","1"
"Hardware","Wireless","AIR-CT8540-K9","Cisco 8540 Wireless Controller with rack mouting kit","42250.0","1"
"Hardware","Wireless","AIR-AP1815I-B-K9","Cisco Aironet 1815i Series (for US)","532.0","1"
"Hardware","Wireless","AIR-AP1815I-B-K9C","Cisco Aironet 1815i Series with Mobility Exp. (for US)","533.0","1"
"Hardware","Wireless","AIR-AP1815M-B-K9","Cisco Aironet 1815M Series , Reg Domain B","642.0","1"
"Hardware","Wireless","AIR-AP1815M-B-K9C","Cisco Aironet 1815M Series with Mobility Express, Reg Dom. B","643.0","1"
"Hardware","Wireless","AIR-AP1815T-B-K9","Cisco Aironet 1815T Series (for US)","639.0","1"
"Hardware","Wireless","AIR-AP1815W-H-K9","Cisco Aironet 1815w Series","338.0","1"
"Hardware","Wireless","AIR-AP1815W-B-K9","Cisco Aironet 1815w Series (for US)","338.0","1"
"Hardware","Wireless","AIR-AP1815W-B-K9C","Cisco Aironet 1815w Series with Mobility Express","338.0","1"
"Hardware","Wireless","AIRAP1832I-EK910C","Cisco Aironet 1830 Series 10-pack with Mobility Express","7150.0","1"
"Hardware","Wireless","AIRAP1832I-BK910C","Cisco Aironet 1830 Series 10-pack with Mobility Express","7306.0","1"
"Hardware","Wireless","AIRAP1852I-BK910C","Cisco Aironet 1850i Series 10-pack with Mobility Express","10922.0","1"
"Hardware","Wireless","AIR-AP2802E-Z-K9C","Cisco Aironet 2800 Series with Mobility Express","1717.0","1"
"Hardware","Wireless","AIR-AP3802I-Z-K9C","Cisco Aironet 3800 Series with Mobility Express","1914.0","1"
"Hardware","Wireless","C9115AXI-B-EDU","Cisco Catalyst 9115AX Series","1245.0","1"
"Hardware","Wireless","C9117AXI-B-EDU","Cisco Catalyst 9117AX Series","1695.0","1"
"Hardware","Wireless","C9120AXI-B-EDU","Cisco Catalyst 9120AX Series - EDU","1695.0","1"
